陈奕迅,陈奕迅,中文名
陈奕迅,Eason Chan,外文名
陈奕迅,Chan Yick Shun,外文名
陈奕迅,医生 ,别名
陈奕迅,吹神,别名
陈奕迅,E神,别名
陈奕迅,E臣,别名
陈奕迅,陈小胖,别名
陈奕迅,所长,别名
陈奕迅,陈二萌,别名
陈奕迅,中国,国籍
陈奕迅,汉族,民族
陈奕迅,中国香港,出生地
陈奕迅,1974年7月27日,出生日期
陈奕迅,狮子座,星座
陈奕迅,O型,血型
陈奕迅,173 cm,身高
陈奕迅,72 kg,体重
陈奕迅,金斯顿大学,毕业院校
陈奕迅,歌手,职业
陈奕迅,演员,职业
陈奕迅,作曲人,职业
陈奕迅,廿一克有限公司,经纪公司
陈奕迅,K歌之王,代表作品
陈奕迅,十年,代表作品
陈奕迅,浮夸,代表作品
陈奕迅,你的背包,代表作品
陈奕迅,富士山下,代表作品
陈奕迅,最佳损友,代表作品
陈奕迅,单车,代表作品
陈奕迅,夕阳无限好,代表作品
陈奕迅,好久不见,代表作品
陈奕迅,爱情转移,代表作品
陈奕迅,淘汰,代表作品
陈奕迅,不要说话,代表作品
陈奕迅,七百年后,代表作品
陈奕迅,陀飞轮,代表作品
陈奕迅,苦瓜,代表作品
陈奕迅,无条件,代表作品
陈奕迅,你给我听好,代表作品
陈奕迅,孤勇者,代表作品
陈奕迅,破事儿,代表作品
陈奕迅,金钱帝国,代表作品
陈奕迅,三届台湾金曲奖最佳国语男歌手奖,主要成就
陈奕迅,连续两年获得十大劲歌金曲颁奖典礼最受欢迎男歌星奖,主要成就
陈奕迅,十大中文金曲全国最佳男歌手奖,主要成就
陈奕迅,新城国语力颁奖礼至尊歌手大奖,主要成就
陈奕迅,全球华语歌曲排行榜最佳男歌手奖,主要成就
陈奕迅,三届台湾金曲奖最佳国语男歌手奖,主要成就
陈奕迅,连续两年获得十大劲歌金曲颁奖典礼最受欢迎男歌星奖,主要成就
陈奕迅,十大中文金曲全国最佳男歌手奖,主要成就
陈奕迅,新城国语力颁奖礼至尊歌手大奖,主要成就
陈奕迅,全球华语歌曲排行榜最佳男歌手奖,主要成就
陈奕迅,CCTV-MTV音乐盛典最受欢迎男歌手奖,主要成就
陈奕迅,连续九年获得叱咤乐坛流行榜颁奖典礼我最喜爱的男歌手奖,主要成就
陈奕迅,音乐风云榜最佳男歌手奖,主要成就
陈奕迅,获得台湾金曲奖最佳年度专辑奖,主要成就
陈奕迅,获得台湾金曲奖最佳国语专辑奖,主要成就
陈奕迅,获得台湾金曲奖最佳流行音乐演唱专辑奖,主要成就
陈奕迅,星光大典港台年度电影男演员奖,主要成就
陈奕迅,三届台湾金曲奖最佳国语男歌手奖,主要成就
陈奕迅,连续两年获得十大劲歌金曲颁奖典礼最受欢迎男歌星奖,主要成就
陈奕迅,十大中文金曲全国最佳男歌手奖,主要成就
陈奕迅,新城国语力颁奖礼至尊歌手大奖,主要成就
陈奕迅,全球华语歌曲排行榜最佳男歌手奖,主要成就
陈奕迅,CCTV-MTV音乐盛典最受欢迎男歌手奖,主要成就
陈奕迅,连续九年获得叱咤乐坛流行榜颁奖典礼我最喜爱的男歌手奖,主要成就
陈奕迅,音乐风云榜最佳男歌手奖,主要成就
陈奕迅,获得台湾金曲奖最佳年度专辑奖,主要成就
陈奕迅,获得台湾金曲奖最佳国语专辑奖,主要成就
陈奕迅,获得台湾金曲奖最佳流行音乐演唱专辑奖,主要成就
陈奕迅,星光大典港台年度电影男演员奖,主要成就
陈奕迅,新艺宝唱片,唱片公司
陈奕迅,徐濠萦,妻子
陈奕迅,广东省东莞市,祖籍
